3.614258,1,4.07416,0.02,1
2.63877,1,3.854106,0.12,1
2.472611,1,3.753816,0.139408,1
2.346474,1,3.646302,0.155982,1
2.227619,1,3.526763,0.172839,1
2.116356,1,3.40511,0.1893251,1
2.006269,1,3.279519,0.2060261,1
1.895045,1,3.149858,0.223109,1
1.79166,1,3.028008,0.239089,1
1.680317,1,2.896044,0.256355,1
1.576523,1,2.772681,0.272477,1
1.470621,1,2.646633,0.2889401,1
1.363235,1,2.518725,0.3056411,1
1.257781,1,2.393072,0.3220451,1
1.152982,1,2.268177,0.338349,1
1.041599,1,2.135423,0.3556781,1
0.9344495,1,2.007708,0.372349,1
0.832989,1,1.886772,0.3881351,1
0.7258549,1,1.759071,0.404804,1
0.6171904,1,1.629544,0.4217111,1
0.5102944,1,1.502126,0.438343,1
0.4046389,1,1.376186,0.454782,1
0.2959364,1,1.246614,0.4716951,1
0.1923696,1,1.123163,0.4878091,1
0.085647,1,0.995951,0.5044141,1
-0.02044507,1,0.8694904,0.520921,1
-0.1241344,1,0.7458938,0.5370541,1
-0.2325664,1,0.616644,0.553925,1
-0.3370395,1,0.4921131,0.5701801,1
-0.4489422,1,0.3587263,0.5875911,1
-0.5557928,1,0.2313615,0.604216,1
-0.6596361,1,0.1075813,0.620373,1
-0.766417,1,-0.01970033,0.6369871,1
-0.8708962,1,-0.1442385,0.6532431,1
-0.9803311,1,-0.2746838,0.6702701,1
-1.087015,1,-0.4018494,0.686869,1
-1.190556,1,-0.5252698,0.7029791,1
-1.301366,1,-0.6573544,0.7202201,1
-1.405049,1,-0.7809427,0.7363521,1
-1.50848,1,-0.9042315,0.752445,1
-1.618301,1,-1.035137,0.7695321,1
-1.72305,1,-1.159997,0.78583,1
-1.827973,1,-1.285064,0.802155,1
-1.939631,1,-1.418159,0.819528,1
-2.043488,1,-1.541955,0.835687,1
-2.152999,1,-1.672492,0.852726,1
-2.256952,1,-1.796402,0.8689001,1
-2.363295,1,-1.923162,0.8854461,1
-2.468854,1,-2.048987,0.90187,1
-2.577832,1,-2.178888,0.918826,1
-2.685031,1,-2.306668,0.935505,1
-2.791168,1,-2.433182,0.952019,1
-2.895018,1,-2.556971,0.9681771,1
-3.002698,1,-2.685323,0.984931,1
-3.10942,1,-2.812536,1.001536,1
-3.216014,1,-2.939595,1.018121,1
-3.318553,1,-3.061819,1.034075,1
-3.427024,1,-3.191116,1.050952,1
-3.536735,1,-3.32189,1.068022,1
-3.648258,1,-3.454824,1.085374,1
-3.754017,1,-3.580888,1.101829,1
-3.860585,1,-3.707916,1.11841,1
-3.967668,1,-3.835557,1.135071,1
-4.075225,1,-3.963765,1.151806,1
-4.178291,1,-4.086618,1.167842,1
-4.288837,1,-4.218389,1.185042,1
-4.392738,1,-4.342237,1.201208,1
-4.497109,1,-4.466646,1.217447,1
-4.604557,1,-4.587268,1.250502,2
-4.721097,1,-4.714233,1.267736,2
-4.831112,1,-4.8323,1.283874,2
-4.94559,1,-4.954231,1.300599,2
-5.058064,1,-5.073573,1.316998,2
-5.172238,1,-5.194487,1.333628,2
-5.287273,1,-5.316196,1.350375,2
-5.397624,1,-5.432893,1.366436,2
-5.513741,1,-5.555657,1.383334,2
-5.626615,1,-5.674979,1.399759,2
-5.740069,1,-5.794906,1.416268,2
-5.855121,1,-5.916518,1.433009,2
-5.97165,1,-6.03969,1.449965,2
-6.084366,1,-6.158831,1.466366,2
-6.196477,1,-6.277331,1.482679,2
-6.309434,1,-6.396726,1.499115,2
-6.428109,1,-6.522164,1.516383,2
-6.538083,1,-6.638405,1.532385,2
-6.649755,1,-6.756442,1.548634,2
-6.769522,1,-6.883034,1.566061,2
-6.881641,1,-7.001543,1.582375,2
-6.99589,1,-7.122302,1.598999,2
-7.104277,1,-7.236866,1.61477,2
-7.22379,1,-7.36319,1.63216,2
-7.333049,1,-7.478676,1.648058,2
-7.449511,1,-7.601775,1.665004,2
-7.564131,1,-7.722927,1.681682,2
-7.673507,1,-7.838537,1.697597,2
-7.791035,1,-7.962762,1.714698,2
-7.904438,1,-8.082628,1.731199,2
-8.017635,1,-8.202277,1.74767,2
-8.130035,1,-8.321083,1.764025,2
-8.248875,1,-8.446694,1.781317,2
-8.360821,1,-8.565021,1.797606,2
-8.475847,1,-8.686602,1.814343,2
-8.589986,1,-8.807245,1.830951,2
-8.699231,1,-8.922716,1.846847,2
-8.816422,1,-9.046584,1.863899,2
-8.928911,1,-9.165484,1.880267,2
-9.041841,1,-9.28485,1.896699,2
-9.157848,1,-9.407469,1.913579,2
-9.272338,1,-9.528483,1.930238,2
-9.383447,1,-9.645924,1.946405,2
-9.501124,1,-9.770308,1.963528,2
-9.611333,1,-9.886797,1.979564,2
-9.725774,1,-10.00776,1.996216,2
-9.841562,1,-10.13015,2.013064,2
-9.954596,1,-10.24962,2.029511,2
-10.06913,1,-10.37068,2.046176,2
-10.1838,1,-10.49189,2.062862,2
-10.29831,1,-10.61292,2.079524,2
-10.40872,1,-10.72963,2.09559,2
-10.52368,1,-10.85114,2.112317,2
-10.64049,1,-10.9746,2.129313,2
-10.75157,1,-11.09201,2.145476,2
-10.86387,1,-11.21072,2.161817,2
-10.98069,1,-11.33419,2.178815,2
-11.09347,1,-11.4534,2.195225,2
-11.20456,1,-11.57082,2.211389,2
-11.32411,1,-11.69718,2.228785,2
-11.43278,1,-11.81205,2.244597,2
-11.54547,1,-11.93116,2.260995,2
-11.6623,1,-12.05465,2.277994,2
-11.77775,1,-12.17668,2.294793,2
-11.89208,1,-12.29752,2.311428,2
-12.00668,1,-12.41866,2.328104,2
-12.11649,1,-12.53472,2.344082,2
-12.2284,1,-12.65301,2.360365,2
3.625115,1,4.097031,0.02,1
2.62553,1,4.068208,0.12,1
2.424103,1,4.004503,0.141126,1
2.268905,1,3.930264,0.1583301,1
2.129609,1,3.851141,0.17435,1
1.987812,1,3.763815,0.1910031,1
1.849657,1,3.675297,0.2074111,1
1.708301,1,3.582928,0.224297,1
1.568548,1,3.490704,0.2410411,1
1.434189,1,3.4016,0.257163,1
1.296,1,3.309729,0.2737571,1
1.158208,1,3.218006,0.29031,1
1.019033,1,3.125306,0.3070321,1
0.8806474,1,3.033101,0.3236611,1
0.7416275,1,2.940459,0.3403671,1
0.6044085,1,2.849011,0.3568571,1
0.4689966,1,2.758763,0.3731301,1
0.3271288,1,2.66421,0.390179,1
0.19161,1,2.573888,0.4064651,1
0.05289635,1,2.481436,0.423135,1
-0.08408624,1,2.390137,0.439597,1
-0.2230001,1,2.297551,0.4562911,1
-0.396446,1,2.18195,0.4771351,1
-0.535226,1,2.089453,0.493813,1
-0.5134001,1,1.92081,0.510818,1
-0.672963,1,1.869595,0.5275761,1
-0.76811,1,1.996333,0.543424,1
-0.9355902,1,2.024789,0.560412,1
-1.012672,1,2.177387,0.5775081,1
-1.167586,1,2.216924,0.5934961,1
-1.327781,1,2.187865,0.6097771,1
-1.455574,1,2.301367,0.6268691,1
-1.620958,1,2.310195,0.6434311,1
-1.781514,1,2.263064,0.6601641,1
-1.931279,1,2.189562,0.6768471,1
-2.065529,1,2.286926,0.693431,1
-2.226147,1,2.28626,0.709493,1
-2.230985,1,2.119279,0.7261981,1
-2.371269,1,2.030232,0.7428141,1
-2.531113,1,2.062512,0.7591211,1
-2.599157,1,2.209992,0.7753631,1
-2.760676,1,2.250412,0.792013,1
-2.93092,1,2.215089,0.8094001,1
-3.031633,1,2.339648,0.8254181,1
-3.19713,1,2.35834,0.8420731,1
-3.352617,1,2.313696,0.85825,1
-3.469889,1,2.43066,0.8748131,1
-3.636276,1,2.439085,0.8914731,1
-3.794008,1,2.386998,0.908084,1
-3.898547,1,2.516576,0.924733,1
-4.060766,1,2.532202,0.94103,1
-4.222831,1,2.481203,0.9580201,1
-4.346177,1,2.58658,0.974243,1
-4.513435,1,2.585714,0.9909691,1
-4.667068,1,2.52717,1.00741,1
-4.787683,1,2.641819,1.024051,1
-4.95382,1,2.643936,1.040666,1
-5.109933,1,2.584487,1.057371,1
-5.246012,1,2.678031,1.073884,1
-5.409312,1,2.665765,1.09026,1
-5.559817,1,2.599221,1.106716,1
-5.69458,1,2.699,1.123484,1
-5.883088,1,2.686532,1.142376,1
-6.097538,1,2.590499,1.165873,1
-6.321105,1,2.678788,1.18991,1
-6.483529,1,2.644469,1.206511,1
-6.633012,1,2.562235,1.223572,1
-6.785984,1,2.613521,1.239706,1
-6.953551,1,2.572063,1.256968,1
-7.096818,1,2.488471,1.273555,1
-7.267373,1,2.490807,1.290612,1
